@RELATION ARFF_TRAINING

@ATTRIBUTE word STRING
@ATTRIBUTE commonfirstname1 {T, F}
@ATTRIBUTE commonlastname1 {T, F}
@ATTRIBUTE dictionaryfeature1 {T, F}
@ATTRIBUTE killword1 {T, F}
@ATTRIBUTE honorific1 {T, F}
@ATTRIBUTE location1 {T, F}
@ATTRIBUTE prefix1 {T, F}
@ATTRIBUTE suffix1 {T, F}
@ATTRIBUTE authorfirstname1 {T, F}
@ATTRIBUTE authorlastname1 {T, F}
@ATTRIBUTE partofspeech1 {period, comma, hyphen, conjunction, article, other}
@ATTRIBUTE lexicalfeature1 {number, punct, CapLetter, capitalized, AllCaps}
@ATTRIBUTE commonfirstname2 {T, F}
@ATTRIBUTE commonlastname2 {T, F}
@ATTRIBUTE dictionaryfeature2 {T, F}
@ATTRIBUTE killword2 {T, F}
@ATTRIBUTE honorific2 {T, F}
@ATTRIBUTE location2 {T, F}
@ATTRIBUTE prefix2 {T, F}
@ATTRIBUTE suffix2 {T, F}
@ATTRIBUTE authorfirstname2 {T, F}
@ATTRIBUTE authorlastname2 {T, F}
@ATTRIBUTE partofspeech2 {period, comma, hyphen, conjunction, article, other}
@ATTRIBUTE lexicalfeature2 {number, punct, CapLetter, capitalized, AllCaps}
@ATTRIBUTE commonfirstname3 {T, F}
@ATTRIBUTE commonlastname3 {T, F}
@ATTRIBUTE dictionaryfeature3 {T, F}
@ATTRIBUTE killword3 {T, F}
@ATTRIBUTE honorific3 {T, F}
@ATTRIBUTE location3 {T, F}
@ATTRIBUTE prefix3 {T, F}
@ATTRIBUTE suffix3 {T, F}
@ATTRIBUTE authorfirstname3 {T, F}
@ATTRIBUTE authorlastname3 {T, F}
@ATTRIBUTE partofspeech3 {period, comma, hyphen, conjunction, article, other}
@ATTRIBUTE lexicalfeature3 {number, punct, CapLetter, capitalized, AllCaps}
@ATTRIBUTE commonfirstname4 {T, F}
@ATTRIBUTE commonlastname4 {T, F}
@ATTRIBUTE dictionaryfeature4 {T, F}
@ATTRIBUTE killword4 {T, F}
@ATTRIBUTE honorific4 {T, F}
@ATTRIBUTE location4 {T, F}
@ATTRIBUTE prefix4 {T, F}
@ATTRIBUTE suffix4 {T, F}
@ATTRIBUTE authorfirstname4 {T, F}
@ATTRIBUTE authorlastname4 {T, F}
@ATTRIBUTE partofspeech4 {period, comma, hyphen, conjunction, article, other}
@ATTRIBUTE lexicalfeature4 {number, punct, CapLetter, capitalized, AllCaps}
@ATTRIBUTE commonfirstname5 {T, F}
@ATTRIBUTE commonlastname5 {T, F}
@ATTRIBUTE dictionaryfeature5 {T, F}
@ATTRIBUTE killword5 {T, F}
@ATTRIBUTE honorific5 {T, F}
@ATTRIBUTE location5 {T, F}
@ATTRIBUTE prefix5 {T, F}
@ATTRIBUTE suffix5 {T, F}
@ATTRIBUTE authorfirstname5 {T, F}
@ATTRIBUTE authorlastname5 {T, F}
@ATTRIBUTE partofspeech5 {period, comma, hyphen, conjunction, article, other}
@ATTRIBUTE lexicalfeature5 {number, punct, CapLetter, capitalized, AllCaps}
@ATTRIBUTE classification INTEGER

@data
'Nazionale', F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, other, capitalized, F, F, T, F, F, F, F, F, F, F, other, capitalized, F, T, F, F, F, F, F, F, F, F, other, capitalized, 0
'Galileo', F, F, F, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, other, capitalized, F, F, T, F, F, F, F, F, F, F, other, capitalized, F, T, F, F, F, F, F, F, F, F, other, capitalized, T, T, T, F, F, F, F, F, F, F, other, capitalized, 0
'Ferraris', F, F, F, F, F, F, F, F, F, F, other, capitalized, F, F, T, F, F, F, F, F, F, F, other, capitalized, F, T, F, F, F, F, F, F, F, F, other, capitalized, T, T, T, F, F, F, F, F, F, F, other, capitalized, , F, F, F, F, F, F, F, F, F, F, other, other, 0
'Grant', F, F, T, F, F, F, F, F, F, F, other, capitalized, F, T, F, F, F, F, F, F, F, F, other, capitalized, T, T, T, F, F, F, F, F, F, F, other, capitalized, , F, F, F, F, F, F, F, F, F, F, other, other, , F, F, F, F, F, F, F, F, F, F, other, other, 0
' ', T, T, T, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, other, other, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, F, F, F, F, F, other, other, F, F, F, F, F, F, F, F, F, F, other, punct, 0
'(', , F, F, F, F, F, F, F, F, F, F, other, other, , F, F, F, F, F, F, F, F, F, F, other, other, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, 0
'0', , F, F, F, F, F, F, F, F, F, F, other, other, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, comma, punct, 0
'%', F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, comma, punct, F, F, F, F, F, F, F, F, F, F, other, number, 0
',', F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, comma, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, 0
'1', F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, comma, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, comma, punct, 0
'%', F, F, F, F, F, F, F, F, F, F, comma, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, comma, punct, F, F, F, F, F, F, F, F, F, F, other, number, 0
',', F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, comma, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, 0
'3', F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, comma, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, comma, punct, 0
'%', F, F, F, F, F, F, F, F, F, F, comma, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, comma, punct, F, F, F, F, F, F, F, F, F, F, other, number, 0
',', F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, comma, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, 0
'6', F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, comma, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, T, F, F, F, F, F, T, F, conjunction, other, 0
'%', F, F, F, F, F, F, F, F, F, F, comma, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, T, F, F, F, F, F, T, F, conjunction, other, F, F, F, F, F, F, F, F, F, F, other, number, 0
'and', F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, T, F, F, F, F, F, T, F, conjunction, other, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, 0
'10', F, F, F, F, F, F, F, F, F, F, other, punct, F, F, T, F, F, F, F, F, T, F, conjunction, other, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, punct, 0
'%', F, F, T, F, F, F, F, F, T, F, conjunction, other, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, comma, punct, 0
')', F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, comma, punct, F, F, T, F, F, F, F, F, T, F, other, other, 0
',', F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, comma, punct, F, F, T, F, F, F, F, F, T, F, other, other, F, F, T, F, F, F, F, F, F, F, other, other, 0
'of', F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, comma, punct, F, F, T, F, F, F, F, F, T, F, other, other, F, F, T, F, F, F, F, F, F, F, other, other, F, F, T, F, F, F, F, F, F, F, other, other, 0
'which', F, F, F, F, F, F, F, F, F, F, comma, punct, F, F, T, F, F, F, F, F, T, F, other, other, F, F, T, F, F, F, F, F, F, F, other, other, F, F, T, F, F, F, F, F, F, F, other, other, F, F, T, F, F, F, F, F, F, T, other, other, 0
'some', F, F, T, F, F, F, F, F, T, F, other, other, F, F, T, F, F, F, F, F, F, F, other, other, F, F, T, F, F, F, F, F, F, F, other, other, F, F, T, F, F, F, F, F, F, T, other, other, , F, F, F, F, F, F, F, F, F, F, other, other, 0
'were', F, F, T, F, F, F, F, F, F, F, other, other, F, F, T, F, F, F, F, F, F, F, other, other, F, F, T, F, F, F, F, F, F, T, other, other, , F, F, F, F, F, F, F, F, F, F, other, other, , F, F, F, F, F, F, F, F, F, F, other, other, 0
' ', F, F, T, F, F, F, F, F, F, T, other, other, F, F, F, F, F, F, F, F, F, F, other, other, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, F, F, F, F, F, other, other, F, F, F, F, F, F, F, F, F, F, other, punct, 0
'(', , F, F, F, F, F, F, F, F, F, F, other, other, , F, F, F, F, F, F, F, F, F, F, other, other, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, 0
'1', , F, F, F, F, F, F, F, F, F, F, other, other, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, punct, 0
')', F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, number, 0
'(', F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, 0
'2', F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, punct, 0
')', F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, number, 0
'(', F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, 0
'3', F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, punct, 0
')', F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, number, 0
'(', F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, 0
'3', F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, T, F, F, F, T, other, number, 0
')', F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, 0
' ', F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, 0
' ', F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, T, T, T, F, F, T, F, F, F, F, other, capitalized, 0
' ', F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, T, T, T, F, F, T, F, F, F, F, other, capitalized, F, F, T, F, F, F, F, F, F, F, other, CapLetter, 0
'Karen', F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, T, T, T, F, F, T, F, F, F, F, other, capitalized, F, F, T, F, F, F, F, F, F, F, other, CapLetter, F, F, F, F, F, F, F, F, F, F, period, punct, 1
'S', F, F, F, F, F, T, F, F, F, T, other, number, T, T, T, F, F, T, F, F, F, F, other, capitalized, F, F, T, F, F, F, F, F, F, F, other, CapLetter, F, F, F, F, F, F, F, F, F, F, period, punct, F, T, T, F, F, F, F, F, F, F, other, capitalized, 2
'.', T, T, T, F, F, T, F, F, F, F, other, capitalized, F, F, T, F, F, F, F, F, F, F, other, CapLetter, F, F, F, F, F, F, F, F, F, F, period, punct, F, T, T, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, comma, punct, 2
'Friedman', F, F, T, F, F, F, F, F, F, F, other, CapLetter, F, F, F, F, F, F, F, F, F, F, period, punct, F, T, T, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, comma, punct, T, T, T, F, F, T, F, F, F, F, other, capitalized, 2
',', F, F, F, F, F, F, F, F, F, F, period, punct, F, T, T, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, comma, punct, T, T, T, F, F, T, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, other, capitalized, 0
'Christopher', F, T, T, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, comma, punct, T, T, T, F, F, T, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, comma, punct, 1
'Wackerman', F, F, F, F, F, F, F, F, F, F, comma, punct, T, T, T, F, F, T, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, comma, punct, T, T, T, F, F, T, F, F, F, F, other, capitalized, 2
',', T, T, T, F, F, T, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, comma, punct, T, T, T, F, F, T, F, F, F, F, other, capitalized, F, T, F, F, F, T, F, F, F, F, other, capitalized, 0
'Fritz', F, F, F, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, comma, punct, T, T, T, F, F, T, F, F, F, F, other, capitalized, F, T, F, F, F, T, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, comma, punct, 1
'Funk', F, F, F, F, F, F, F, F, F, F, comma, punct, T, T, T, F, F, T, F, F, F, F, other, capitalized, F, T, F, F, F, T, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, comma, punct, T, T, T, F, F, T, F, F, F, F, other, capitalized, 2
',', T, T, T, F, F, T, F, F, F, F, other, capitalized, F, T, F, F, F, T, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, comma, punct, T, T, T, F, F, T, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, other, capitalized, 0
'Mary', F, T, F, F, F, T, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, comma, punct, T, T, T, F, F, T, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, comma, punct, 1
'Schwenzfeier', F, F, F, F, F, F, F, F, F, F, comma, punct, T, T, T, F, F, T, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, comma, punct, T, T, T, F, F, T, F, F, F, F, other, capitalized, 2
',', T, T, T, F, F, T, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, comma, punct, T, T, T, F, F, T, F, F, F, F, other, capitalized, F, F, T, F, F, F, F, F, F, F, other, CapLetter, 0
'William', F, F, F, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, comma, punct, T, T, T, F, F, T, F, F, F, F, other, capitalized, F, F, T, F, F, F, F, F, F, F, other, CapLetter, F, F, F, F, F, F, F, F, F, F, period, punct, 1
'G', F, F, F, F, F, F, F, F, F, F, comma, punct, T, T, T, F, F, T, F, F, F, F, other, capitalized, F, F, T, F, F, F, F, F, F, F, other, CapLetter, F, F, F, F, F, F, F, F, F, F, period, punct, F, F, F, F, F, T, F, F, F, T, other, number, 2
'.', T, T, T, F, F, T, F, F, F, F, other, capitalized, F, F, T, F, F, F, F, F, F, F, other, CapLetter, F, F, F, F, F, F, F, F, F, F, period, punct, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, 2
' ', F, F, T, F, F, F, F, F, F, F, other, CapLetter, F, F, F, F, F, F, F, F, F, F, period, punct, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, 2
' ', F, F, F, F, F, F, F, F, F, F, period, punct, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, F, F, F, F, F, other, capitalized, 2
' ', F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, comma, punct, 2
'Pichel', F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, comma, punct, T, T, T, F, F, T, F, F, F, F, other, capitalized, 2
',', F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, comma, punct, T, T, T, F, F, T, F, F, F, F, other, capitalized, T, T, F, F, F, F, F, F, F, F, other, capitalized, 0
'Pablo', F, F, F, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, comma, punct, T, T, T, F, F, T, F, F, F, F, other, capitalized, T, T, F, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, hyphen, punct, 1
'Clemente', F, F, F, F, F, F, F, F, F, F, comma, punct, T, T, T, F, F, T, F, F, F, F, other, capitalized, T, T, F, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, hyphen, punct, F, F, T, F, F, F, F, F, F, F, other, capitalized, 2
'-', T, T, T, F, F, T, F, F, F, F, other, capitalized, T, T, F, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, hyphen, punct, F, F, T, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, other, punct, 2
'Col', T, T, F, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, hyphen, punct, F, F, T, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, T, F, F, F, F, F, T, F, other, other, 2
'?', F, F, F, F, F, F, F, F, F, F, hyphen, punct, F, F, T, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, T, F, F, F, F, F, T, F, other, other, F, F, F, F, F, F, F, F, F, F, comma, punct, 0
'n', F, F, T, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, T, F, F, F, F, F, T, F, other, other, F, F, F, F, F, F, F, F, F, F, comma, punct, F, F, F, F, F, F, F, F, F, F, other, capitalized, 0
',', F, F, F, F, F, F, F, F, F, F, other, punct, F, F, T, F, F, F, F, F, T, F, other, other, F, F, F, F, F, F, F, F, F, F, comma, punct, F, F, F, F, F, F, F, F, F, F, other, capitalized, T, T, T, F, F, F, F, F, F, F, other, capitalized, 0
'Xiaofeng', F, F, T, F, F, F, F, F, T, F, other, other, F, F, F, F, F, F, F, F, F, F, comma, punct, F, F, F, F, F, F, F, F, F, F, other, capitalized, T, T, T, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, T, F, F, F, T, other, number, 1
'Li', F, F, F, F, F, F, F, F, F, F, comma, punct, F, F, F, F, F, F, F, F, F, F, other, capitalized, T, T, T, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, 2
' ', F, F, F, F, F, F, F, F, F, F, other, capitalized, T, T, T, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, 0
' ', T, T, T, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, 0
' ', F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, number, 0
'(', F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, 0
'1', F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, AllCaps, 0
')', F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, AllCaps, F, F, F, F, F, F, F, F, F, F, other, AllCaps, 0
'NOAA', F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, AllCaps, F, F, F, F, F, F, F, F, F, F, other, AllCaps, F, F, F, F, F, T, F, F, F, T, other, number, 0
'NESDIS', F, F, F, F, F, F, F, F, F, F, other, punct, F, F, F, F, F, F, F, F, F, F, other, AllCaps, F, F, F, F, F, F, F, F, F, F, other, AllCaps, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, 0
' ', F, F, F, F, F, F, F, F, F, F, other, AllCaps, F, F, F, F, F, F, F, F, F, F, other, AllCaps, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, 0
' ', F, F, F, F, F, F, F, F, F, F, other, AllCaps, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, F, F, F, F, F, other, AllCaps, 0
' ', F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, F, F, F, F, F, other, AllCaps, F, F, T, F, F, F, F, F, F, F, other, CapLetter, 0
'WWBG', F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, F, F, F, F, F, other, AllCaps, F, F, T, F, F, F, F, F, F, F, other, CapLetter, F, F, F, F, F, F, F, F, F, F, other, punct, 0
'E', F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, F, F, F, F, F, other, AllCaps, F, F, T, F, F, F, F, F, F, F, other, CapLetter, F, F, F, F, F, F, F, F, F, F, other, punct, F, T, F, F, F, F, F, F, F, F, other, AllCaps, 0
'/', F, F, F, F, F, F, F, F, F, F, other, AllCaps, F, F, T, F, F, F, F, F, F, F, other, CapLetter, F, F, F, F, F, F, F, F, F, F, other, punct, F, T, F, F, F, F, F, F, F, F, other, AllCaps, F, F, F, F, F, F, F, F, F, F, other, number, 0
'RA', F, F, T, F, F, F, F, F, F, F, other, CapLetter, F, F, F, F, F, F, F, F, F, F, other, punct, F, T, F, F, F, F, F, F, F, F, other, AllCaps, F, F, F, F, F, F, F, F, F, F, other, number, F, T, F, F, F, F, F, F, F, F, other, capitalized, 0
'3', F, F, F, F, F, F, F, F, F, F, other, punct, F, T, F, F, F, F, F, F, F, F, other, AllCaps, F, F, F, F, F, F, F, F, F, F, other, number, F, T, F, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, other, number, 0
'Room', F, T, F, F, F, F, F, F, F, F, other, AllCaps, F, F, F, F, F, F, F, F, F, F, other, number, F, T, F, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, number, 0
'10', F, F, F, F, F, F, F, F, F, F, other, number, F, T, F, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, T, F, F, F, T, other, number, 0
'2', F, T, F, F, F, F, F, F, F, F, other, capitalized, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, F, F, F, F, F, other, number, F, F, F, F, F, T, F, F, F, T, other, number, F, F, F, F, F, T, F, F, F, T, other, number, 0
